Hisp.id,Hisp.display-label,Sex.id,Sex.display-label,Year.id,Year.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US48,48,Texas,10719647,1759502,208817,636600,30073
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,10337800,1564917,201430,553755,27216
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,10337800,1564917,201430,553755,27216
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US48,48,Texas,10377952,1571675,202586,558494,27587
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US48,48,Texas,10519483,1604611,207773,582833,28732
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US48,48,Texas,10681972,1650415,213707,608679,29997
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,20749373,3240981,398481,1134631,54801
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,20749373,3240981,398481,1134631,54801
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US48,48,Texas,20825634,3253547,400782,1144078,55474
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US48,48,Texas,21104740,3322600,411131,1193727,57813
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US48,48,Texas,21401619,3409917,422524,1245279,60070
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,160666,5101,9355,2835,1461
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,160666,5101,9355,2835,1461
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US49,49,Utah,161960,5151,9444,2859,1480
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US49,49,Utah,166027,5261,9718,2980,1530
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US49,49,Utah,169693,5468,9967,3108,1566
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,171031,5495,10348,2933,1645
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,171031,5495,10348,2933,1645
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US49,49,Utah,172467,5556,10465,2956,1670
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US49,49,Utah,176837,5753,10748,3094,1700
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US49,49,Utah,181377,5989,11077,3224,1798
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,331697,10596,19703,5768,3106
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,331697,10596,19703,5768,3106
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US49,49,Utah,334427,10707,19909,5815,3150
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US49,49,Utah,342864,11014,20466,6074,3230
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US49,49,Utah,351070,11457,21044,6332,3364
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,1134918,16441,20113,39042,16743
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,1134918,16441,20113,39042,16743
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US49,49,Utah,1138247,16591,20232,39437,16866
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US49,49,Utah,1151065,17317,20442,41293,17324
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US49,49,Utah,1163690,18333,20714,43246,17946
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,1134910,20819,19522,35227,18145
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,1134910,20819,19522,35227,18145
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US49,49,Utah,1138663,21024,19610,35674,18343
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US49,49,Utah,1151744,21801,19900,37314,18822
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US49,49,Utah,1165974,22925,20191,39184,19430
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,2269828,37260,39635,74269,34888
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,2269828,37260,39635,74269,34888
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US49,49,Utah,2276910,37615,39842,75111,35209
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US49,49,Utah,2302809,39118,40342,78607,36146
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US49,49,Utah,2329664,41258,40905,82430,37376
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,1295584,21542,29468,41877,18204
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,1295584,21542,29468,41877,18204
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US49,49,Utah,1300207,21742,29676,42296,18346
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US49,49,Utah,1317092,22578,30160,44273,18854
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US49,49,Utah,1333383,23801,30681,46354,19512
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,1305941,26314,29870,38160,19790
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,1305941,26314,29870,38160,19790
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US49,49,Utah,1311130,26580,30075,38630,20013
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US49,49,Utah,1328581,27554,30648,40408,20522
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US49,49,Utah,1347351,28914,31268,42408,21228
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US49,49,Utah,2601525,47856,59338,80037,37994
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US49,49,Utah,2601525,47856,59338,80037,37994
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US49,49,Utah,2611337,48322,59751,80926,38359
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US49,49,Utah,2645673,50132,60808,84681,39376
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US49,49,Utah,2680734,52715,61949,88762,40740
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,4157,380,276,120,23
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,4157,380,276,120,23
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US50,50,Vermont,4194,394,300,121,25
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US50,50,Vermont,4343,419,322,133,30
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US50,50,Vermont,4520,448,315,127,26
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,4135,420,321,101,29
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,4135,420,321,101,29
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US50,50,Vermont,4155,419,323,102,30
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US50,50,Vermont,4368,450,334,106,32
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US50,50,Vermont,4516,472,321,115,34
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,8292,800,597,221,52
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,8292,800,597,221,52
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US50,50,Vermont,8349,813,623,223,55
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US50,50,Vermont,8711,869,656,239,62
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US50,50,Vermont,9036,920,636,242,60
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,304675,4021,3520,5668,210
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,304675,4021,3520,5668,210
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US50,50,Vermont,304697,4061,3499,5728,209
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US50,50,Vermont,304220,4214,3508,5951,229
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US50,50,Vermont,303367,4340,3511,6182,229
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,295482,4704,3386,4641,214
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,295482,4704,3386,4641,214
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US50,50,Vermont,295490,4757,3358,4696,222
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US50,50,Vermont,295605,4941,3344,4922,239
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US50,50,Vermont,295036,5057,3350,5136,245
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,600157,8725,6906,10309,424
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,600157,8725,6906,10309,424
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US50,50,Vermont,600187,8818,6857,10424,431
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US50,50,Vermont,599825,9155,6852,10873,468
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US50,50,Vermont,598403,9397,6861,11318,474
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,308832,4401,3796,5788,233
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,308832,4401,3796,5788,233
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US50,50,Vermont,308891,4455,3799,5849,234
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US50,50,Vermont,308563,4633,3830,6084,259
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US50,50,Vermont,307887,4788,3826,6309,255
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,299617,5124,3707,4742,243
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,299617,5124,3707,4742,243
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US50,50,Vermont,299645,5176,3681,4798,252
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US50,50,Vermont,299973,5391,3678,5028,271
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US50,50,Vermont,299552,5529,3671,5251,279
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US50,50,Vermont,608449,9525,7503,10530,476
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US50,50,Vermont,608449,9525,7503,10530,476
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US50,50,Vermont,608536,9631,7480,10647,486
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US50,50,Vermont,608536,10024,7508,11112,530
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US50,50,Vermont,607439,10317,7497,11560,534
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,262355,31242,14547,7023,2030
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,262355,31242,14547,7023,2030
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US51,51,Virginia,264055,31517,14628,7097,2041
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US51,51,Virginia,275340,32660,15231,7408,2107
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US51,51,Virginia,286490,34017,15760,7753,2229
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,286241,30863,16575,7169,2456
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,286241,30863,16575,7169,2456
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US51,51,Virginia,288163,31192,16670,7235,2489
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US51,51,Virginia,299395,32335,17193,7616,2596
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US51,51,Virginia,310911,33678,17694,7955,2679
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,548596,62105,31122,14192,4486
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,548596,62105,31122,14192,4486
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US51,51,Virginia,552218,62709,31298,14332,4530
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US51,51,Virginia,574735,64995,32424,15024,4703
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US51,51,Virginia,597401,67695,33454,15708,4908
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,2714761,845233,32895,269428,6514
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,2714767,845233,32895,269429,6514
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US51,51,Virginia,2719376,848564,33055,271752,6593
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US51,51,Virginia,2730868,855593,33535,282174,6790
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US51,51,Virginia,2741309,863304,33979,292409,6987
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,2636095,770449,30232,244374,6233
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,2636095,770449,30232,244374,6233
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US51,51,Virginia,2641521,773720,30418,246481,6334
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US51,51,Virginia,2655256,780889,30930,256075,6538
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US51,51,Virginia,2669726,789835,31475,265113,6766
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,5350856,1615682,63127,513802,12747
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,5350862,1615682,63127,513803,12747
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US51,51,Virginia,5360897,1622284,63473,518233,12927
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US51,51,Virginia,5386124,1636482,64465,538249,13328
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US51,51,Virginia,5411035,1653139,65454,557522,13753
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,2977116,876475,47442,276451,8544
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,2977122,876475,47442,276452,8544
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US51,51,Virginia,2983431,880081,47683,278849,8634
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US51,51,Virginia,3006208,888253,48766,289582,8897
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US51,51,Virginia,3027799,897321,49739,300162,9216
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,2922336,801312,46807,251543,8689
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,2922336,801312,46807,251543,8689
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US51,51,Virginia,2929684,804912,47088,253716,8823
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US51,51,Virginia,2954651,813224,48123,263691,9134
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US51,51,Virginia,2980637,823513,49169,273068,9445
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US51,51,Virginia,5899452,1677787,94249,527994,17233
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US51,51,Virginia,5899458,1677787,94249,527995,17233
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US51,51,Virginia,5913115,1684993,94771,532565,17457
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US51,51,Virginia,5960859,1701477,96889,553273,18031
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US51,51,Virginia,6008436,1720834,98908,573230,18661
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US53,53,Washington,325712,16202,25850,12311,4171
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US53,53,Washington,325712,16202,25850,12311,4171
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US53,53,Washington,327485,16362,26003,12437,4194
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US53,53,Washington,337347,16944,26900,12877,4317
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US53,53,Washington,347978,17642,27647,13328,4470
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US53,53,Washington,355334,17043,28015,12264,4212
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US53,53,Washington,355334,17043,28015,12264,4212
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US53,53,Washington,357568,17263,28224,12345,4225
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US53,53,Washington,368421,18053,29125,12878,4358
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US53,53,Washington,379252,18772,30000,13296,4495
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US53,53,Washington,681046,33245,53865,24575,8383
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US53,53,Washington,681046,33245,53865,24575,8383
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US53,53,Washington,685053,33625,54227,24782,8419
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US53,53,Washington,705768,34997,56025,25755,8675
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US53,53,Washington,727230,36414,57647,26624,8965
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US53,53,Washington,2572326,143377,86455,313270,32407
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US53,53,Washington,2572328,143377,86455,313270,32407
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US53,53,Washington,2575883,144137,86790,315831,32544
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US53,53,Washington,2586666,148067,87495,326528,33435
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US53,53,Washington,2599039,152836,88361,337876,34333
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US53,53,Washington,2533857,160738,82711,275692,32423
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US53,53,Washington,2533858,160738,82711,275692,32423
